tactic,counter,prob
rw [lift_mk_le.{0}],2,2.261138935681903e-05
have inj : Function.Injective (Int.castRingHom ℚ) := by intro m n; exact Int.cast_inj.mp,2,2.261138935681903e-05
"refine ⟨a, ?_, ?_⟩",2,2.261138935681903e-05
aesop (add safe eventually_of_forall),2,2.261138935681903e-05
simpa [MapToEqualizer] using ha₁,2,2.261138935681903e-05
simp only [mul_zero] at this,2,2.261138935681903e-05
simp [C_eq_algebraMap],2,2.261138935681903e-05
simp [hx12],2,2.261138935681903e-05
apply mem_of_superset self_mem_nhdsWithin fun y hy => _,2,2.261138935681903e-05
apply Ideal.Quotient.ringHom_ext,2,2.261138935681903e-05
exact hh₂.comp x hh,2,2.261138935681903e-05
unfold finrank,2,2.261138935681903e-05
rw [empty_union],2,2.261138935681903e-05
"rw [eq_top_iff_one, Submodule.mem_sup]",2,2.261138935681903e-05
funext p h,2,2.261138935681903e-05
simp [skewAdjointLieSubalgebraEquiv],2,2.261138935681903e-05
"rw [Multiset.map_pmap, this, Multiset.pmap_eq_map, Multiset.map_id]",2,2.261138935681903e-05
rw [← ae_all_iff] at this,2,2.261138935681903e-05
let h {n} := W.natDegree_coeff_preΨ' n,2,2.261138935681903e-05
apply le_ciInf,2,2.261138935681903e-05
haveI := h (ULiftHom.{w} (ULift.{w} J)) <| @CategoryTheory.finCategoryUlift J hJ hhJ,2,2.261138935681903e-05
refine C.ind fun x xnL => ?_,2,2.261138935681903e-05
rw [h_univ],2,2.261138935681903e-05
rcases eq_or_ne i x with rfl | hi,2,2.261138935681903e-05
"rintro ⟨hs, Hb⟩",2,2.261138935681903e-05
"obtain ⟨μ, hμ⟩ := ih.mpr hs",2,2.261138935681903e-05
intros y hy,2,2.261138935681903e-05
rw [← think_empty],2,2.261138935681903e-05
rw [rnDeriv_of_not_haveLebesgueDecomposition h],2,2.261138935681903e-05
apply recOn s <;> intro s <;> rw [think_empty] <;> simp,2,2.261138935681903e-05
exact (one_mul _).symm,2,2.261138935681903e-05
subst ho,2,2.261138935681903e-05
"rintro ⟨μ, hμ⟩",2,2.261138935681903e-05
filter_upwards [coeFn_sup f g] with _ ha,2,2.261138935681903e-05
unfold modByMonic divByMonic divModByMonicAux,2,2.261138935681903e-05
exact RingHom.injective _,2,2.261138935681903e-05
rw [enumOrd_def'],2,2.261138935681903e-05
"rw [Int.gcd, ← Int.natAbs_neg (m ^ 2 - n ^ 2)]",2,2.261138935681903e-05
have := Submodule.coe_mem (μ a),2,2.261138935681903e-05
rwa [Int.gcd_comm],2,2.261138935681903e-05
refine le_trans (abv_add _ _ _) ?_,2,2.261138935681903e-05
exact sin_nonneg_of_nonneg_of_le_pi h0 hpi,2,2.261138935681903e-05
rintro (_ | m) p,2,2.261138935681903e-05
have := Submodule.coe_mem (μ i),2,2.261138935681903e-05
simp only [mem_iInf] at this ⊢,2,2.261138935681903e-05
exact Nat.succ_le_succ_iff.mp p,2,2.261138935681903e-05
"rw [AlgHom.map_add, ihx, ihy, ← AddMonoidHom.map_add]",2,2.261138935681903e-05
rintro k (rfl | ⟨rfl | ⟨rfl | hk⟩⟩) <;> rfl,2,2.261138935681903e-05
"simp only [hurwitzZeta, hurwitzZetaEven_neg, hurwitzZetaOdd_neg]",2,2.261138935681903e-05
"simp only [H, tsum_zero]",2,2.261138935681903e-05
apply Finset.mem_union_right,2,2.261138935681903e-05
have hcont : p.content ≠ 0 := fun h => hpzero (content_eq_zero_iff.1 h),2,2.261138935681903e-05
refine ge_of_tendsto this ?_,2,2.261138935681903e-05
"rw [AlgHom.map_mul, hP₁, hP₂, of_apply, of_apply, of_apply, single_mul_single,
  one_mul]",2,2.261138935681903e-05
"exact
  ⟨P₁ * P₂, by
    rw [AlgHom.map_mul, hP₁, hP₂, of_apply, of_apply, of_apply, single_mul_single,
      one_mul]; rfl⟩",2,2.261138935681903e-05
rcases eq_top_or_lt_top p with (rfl | hp),2,2.261138935681903e-05
"rcases hS i j with ⟨k, hki, hkj⟩",2,2.261138935681903e-05
"simp_rw [hitting, if_pos h_exists]",2,2.261138935681903e-05
filter_upwards [self_mem_nhdsWithin] with _ ht,2,2.261138935681903e-05
simp [hx32],2,2.261138935681903e-05
"rw [SimpleFunc.map_apply, h]",2,2.261138935681903e-05
"suffices x ∈ closure (⋃ i, (S i : Set M)) → ∃ i, x ∈ S i by
  simpa only [closure_iUnion, closure_eq (S _)] using this",2,2.261138935681903e-05
rw [← isAlgebraic_iff_isIntegral],2,2.261138935681903e-05
"exact ⟨FreeAlgebra.ι R ⟨m, hm⟩, FreeAlgebra.lift_ι_apply _ _⟩",2,2.261138935681903e-05
refine AddSubmonoid.closure_induction this (fun m hm => ?_) ?_ ?_,2,2.261138935681903e-05
"obtain ⟨k, hik, hjk⟩ := exists_ge_ge i j",2,2.261138935681903e-05
rw [← cosh_sq_sub_sinh_sq x],2,2.261138935681903e-05
exact addOrderOf_div_of_gcd_eq_one hn h,2,2.261138935681903e-05
rw [CNF_zero],2,2.261138935681903e-05
"exact ⟨k, (S k).mul_mem (hki hi) (hkj hj)⟩",2,2.261138935681903e-05
rw [Measure.restrict_apply_univ],2,2.261138935681903e-05
rw [map_zero] at hcont,2,2.261138935681903e-05
all_goals tauto,2,2.261138935681903e-05
have negm : Measurable neg := measurable_id'.neg.max measurable_const,2,2.261138935681903e-05
have posm : Measurable pos := measurable_id'.max measurable_const,2,2.261138935681903e-05
let neg : ℝ → ℝ := fun x => max (-x) 0,2,2.261138935681903e-05
let pos : ℝ → ℝ := fun x => max x 0,2,2.261138935681903e-05
"rw [mem_ker, map_sub, sub_eq_zero]",2,2.261138935681903e-05
rintro u hu f hf,2,2.261138935681903e-05
refine LinearMap.ext ?_,2,2.261138935681903e-05
exact eq_zero_of_ne_zero_of_mul_left_eq_zero hcont hp,2,2.261138935681903e-05
have := Module.nontrivial K L,2,2.261138935681903e-05
"rcases j with ⟨j, _⟩",2,2.261138935681903e-05
exact hu this,2,2.261138935681903e-05
"rcases i with ⟨i, _⟩",2,2.261138935681903e-05
apply Finset.mem_union_left,2,2.261138935681903e-05
"simpa only [closure_iUnion, closure_eq (S _)] using this",2,2.261138935681903e-05
rw [Finset.mem_image],2,2.261138935681903e-05
"exact ⟨f, hf, rfl⟩",2,2.261138935681903e-05
simpa using hm,2,2.261138935681903e-05
exact (lt_floor_add_one a).le,2,2.261138935681903e-05
rintro ⟨y⟩,2,2.261138935681903e-05
"obtain ⟨u, v, h⟩ := hab",2,2.261138935681903e-05
"simp only [subset_iff, mem_shatterer]",2,2.261138935681903e-05
"obtain ⟨m, rfl⟩ := Nat.exists_eq_succ_of_ne_zero hm",2,2.261138935681903e-05
"simp [singleMapHomologicalComplex, h]",2,2.261138935681903e-05
rcases le_total (a : β*) b with h | h,2,2.261138935681903e-05
simpa using (coeff_eq_zero_of_natDegree_lt pq).symm,2,2.261138935681903e-05
lift a to ℝ≥0 using ht,2,2.261138935681903e-05
"let ee := fun u : β × β => (e u.1, e u.2)",2,2.261138935681903e-05
rw [angle_comm],2,2.261138935681903e-05
convert eval₂_at_apply (p := p) f n,2,2.261138935681903e-05
"have h2 : ∀ a : α, (Sum.elim (fun i : β => x i a) fun i => v i a) = fun i => Sum.elim x v i a :=
  fun a => funext fun i => Sum.casesOn i (fun i => rfl) fun i => rfl",2,2.261138935681903e-05
exact Set.mem_image_of_mem _,2,2.261138935681903e-05
"rw [eraseLead_coeff, coeff_add, coeff_add, eraseLead_coeff, if_neg, if_neg nd]",2,2.261138935681903e-05
by_cases hi : p i,2,2.261138935681903e-05
have : 0 < a := ha.1,2,2.261138935681903e-05
rw [← Quotient.out_eq' x],2,2.261138935681903e-05
"rw [← left_inv a1 h1, ← left_inv a2 h2]",2,2.261138935681903e-05
simp [rdrop],2,2.261138935681903e-05
exact Quotient.eq'',2,2.261138935681903e-05
"rw [Matrix.det_fin_two_of, ← h]",2,2.261138935681903e-05
dsimp [padicNormE],2,2.261138935681903e-05
"have : (0 : ℝ) ≤ ∑ i, x i ^ 2 := Finset.sum_nonneg fun _ _ => sq_nonneg _",2,2.261138935681903e-05
"obtain ⟨i, hi⟩ := i",2,2.261138935681903e-05
"simp [ext_iff, mul_def]",2,2.261138935681903e-05
apply rpow_pos_of_pos b_pos,2,2.261138935681903e-05
"rw [← rpow_mul, mul_inv_cancel hy, rpow_one]",2,2.261138935681903e-05
rw [lift'_lift'_assoc],2,2.261138935681903e-05
exact monotone_gen,2,2.261138935681903e-05
rwa [zpow_zero],2,2.261138935681903e-05
simp [Int.negSucc_eq],2,2.261138935681903e-05
exact hbdd y,2,2.261138935681903e-05
exact A.choose_spec.2.2 s hs,2,2.261138935681903e-05
simp [← CostructuredArrow.eq_mk],2,2.261138935681903e-05
induction' n using Int.induction_on with n ih n ih,2,2.261138935681903e-05
simp [rev_succ],2,2.261138935681903e-05
intro h Y g hg,2,2.261138935681903e-05
exact ae_eq_set_inter ht.choose_spec.2.2 (ae_eq_refl _),2,2.261138935681903e-05
"simp only [Iso.trans_hom, Iso.symm_hom, assoc, Iso.hom_inv_id, comp_id]",2,2.261138935681903e-05
rw_mod_cast [@Rat.mul_den_eq_num r],2,2.261138935681903e-05
simp only [eq],2,2.261138935681903e-05
rcases isEmpty_or_nonempty (Subtype p) with hp|hp,2,2.261138935681903e-05
convert le_ciSup B i₀,2,2.261138935681903e-05
apply ciSup_le,2,2.261138935681903e-05
simp [bot_lt_coe],2,2.261138935681903e-05
rw [Finset.prod_ite_eq'],2,2.261138935681903e-05
field_simp [h.symm.ne_zero],2,2.261138935681903e-05
rw [h.sub_one_mul_conj],2,2.261138935681903e-05
have : s = {p} := Subset.antisymm (fun q hq => h₁ hq hp) (by simp [hp]),2,2.261138935681903e-05
"obtain ⟨p, hp⟩ := AffineSubspace.nonempty_of_affineSpan_eq_top k V P h₂",2,2.261138935681903e-05
exact (one_ne_zero h).elim,2,2.261138935681903e-05
"rw [ascFactorial_zero, Nat.pow_zero]",2,2.261138935681903e-05
rwa [sum_filter_ne_zero],2,2.261138935681903e-05
"simp_rw [ite_pow, one_pow]",2,2.261138935681903e-05
exact sub_eq_zero.mpr (hfg s hs hμs),2,2.261138935681903e-05
have hd : d = finrank 𝕜 (Fin d → 𝕜) := (finrank_fin_fun 𝕜).symm,2,2.261138935681903e-05
intro X B π _ c hc,2,2.261138935681903e-05
"simp only [Function.comp_apply, abs_neg]",2,2.261138935681903e-05
simp_rw [map_add],2,2.261138935681903e-05
rw [integral_sub' (hf_int_finite s hs hμs) (hg_int_finite s hs hμs)],2,2.261138935681903e-05
simp [e₁],2,2.261138935681903e-05
"dsimp [hom, inv]",2,2.261138935681903e-05
refine ⟨fun x ↦ ?_⟩,2,2.261138935681903e-05
let e' : B₁ ≃ₐ[A₁] B₂ := { e₂ with commutes' := fun _ ↦ rfl },2,2.261138935681903e-05
rcases eq_empty_or_nonempty s with (rfl | h's),2,2.261138935681903e-05
erw [this],2,2.261138935681903e-05
exact coe_lt_top _,2,2.261138935681903e-05
simp [fiberPullbackEquiv],2,2.261138935681903e-05
simp [i.2],2,2.261138935681903e-05
unfold Hσ,2,2.261138935681903e-05
rw [toMeasurable],2,2.261138935681903e-05
"rcases lt_iff_exists_coe.1 h with ⟨b, rfl, h'⟩",2,2.261138935681903e-05
rw [hD],2,2.261138935681903e-05
"simp [Function.funext_iff, mul_eq_zero]",2,2.261138935681903e-05
"rwa [pow_zero, one_mul] at this",2,2.261138935681903e-05
rwa [add_sub_cancel_right],2,2.261138935681903e-05
"rcases ((addHaar_image_le_mul_of_det_lt μ A I).and self_mem_nhdsWithin).exists with ⟨δ, h, h'⟩",2,2.261138935681903e-05
apply xn_modEq_x2n_add,2,2.261138935681903e-05
"exact ⟨δ, h', fun t ht => h t f ht⟩",2,2.261138935681903e-05
apply Functor.isZero_leftDerived_obj_projective_succ,2,2.261138935681903e-05
"simp [bit1, parity_simps]",2,2.261138935681903e-05
induction' L₁ with a L₁ IH generalizing S s,2,2.261138935681903e-05
"simp only [TM2.step, Option.mem_def, TM2.stepAux, Option.elim]",2,2.261138935681903e-05
exact fun _ hε => nonempty_Ioc.mpr hε,2,2.261138935681903e-05
have hη' : fst κ' ⊗ₖ η = κ' := hη,2,2.261138935681903e-05
have := (UniformFun.postcomp_uniformInducing (α := ι) hu).inducing,2,2.261138935681903e-05
rw [kernel.withDensity_apply _ measurable_const],2,2.261138935681903e-05
apply congr_arg₂ _ rfl,2,2.261138935681903e-05
exact Localization.isLocalization,2,2.261138935681903e-05
simp [smul_sub],2,2.261138935681903e-05
exact (hζ.isIntegral n.pos).sub isIntegral_one,2,2.261138935681903e-05
refine tendsto_nat_floor_div_atTop.comp ?_,2,2.261138935681903e-05
simp_rw [Submonoid.map_powers] at hn₂,2,2.261138935681903e-05
"rw [Submonoid.smul_def, ← Algebra.smul_def, smul_smul, Subtype.coe_mk, ← pow_add] at hn₂",2,2.261138935681903e-05
rwa [← hbc],2,2.261138935681903e-05
rw [gauge_def'],2,2.261138935681903e-05
rw [ker_comp],2,2.261138935681903e-05
"rw [Submonoid.smul_def, Algebra.smul_def, IsScalarTower.algebraMap_apply R S, ← map_mul] at hn₁",2,2.261138935681903e-05
exact hf.iterate n hx,2,2.261138935681903e-05
rw [iterate_succ_apply],2,2.261138935681903e-05
rw [eq_singleton_iff_unique_mem],2,2.261138935681903e-05
use s.attach.biUnion sf,2,2.261138935681903e-05
"have h_prod_embed : MeasurableEmbedding (Prod.map (id : β → β) e) :=
  MeasurableEmbedding.id.prod_mk he",2,2.261138935681903e-05
let κ' := map κ (Prod.map (id : β → β) e) (measurable_id.prod_map he.measurable),2,2.261138935681903e-05
let sf := fun x : s => IsLocalization.finsetIntegerMultiple (Submonoid.powers (f x)) (s₁ x),2,2.261138935681903e-05
let he := measurableEmbedding_embeddingReal Ω,2,2.261138935681903e-05
slice_lhs 1 4 => rw [id_tensor_π_preserves_coequalizer_inv_colimMap_desc],2,2.261138935681903e-05
"simp only [ofReal_one, div_one]",2,2.261138935681903e-05
intro a₁ f'₁ f₁,2,2.261138935681903e-05
apply q.P.w_cases _ y,2,2.261138935681903e-05
intro a₀ f'₀ f₀,2,2.261138935681903e-05
simpa only [mem_neLocus] using (hF a _).ne_iff,2,2.261138935681903e-05
"slice_rhs 1 2 => rw [← MonoidalCategory.whiskerLeft_comp, coequalizer.π_desc]",2,2.261138935681903e-05
rw [Iso.inv_hom_id_assoc],2,2.261138935681903e-05
refine (norm_smul_le _ _).trans ?_,2,2.261138935681903e-05
refine congr rfl (funext fun _ => ?_),2,2.261138935681903e-05
dsimp only [Pi.smul_apply],2,2.261138935681903e-05
"rw [← comp_whiskerRight, inv_hom_id, id_whiskerRight]",2,2.261138935681903e-05
simpa only [zero_smul] using smul_le_smul_of_nonneg_right ha hb,2,2.261138935681903e-05
"have hcrj : ‖a.c j‖ ≤ a.r j + 1 := by simpa only [lastc, lastr, dist_zero_right] using a.inter' j",2,2.261138935681903e-05
"dsimp [sndX, inrX]",2,2.261138935681903e-05
convert Real.sInf_empty,2,2.261138935681903e-05
let e := embeddingReal Ω,2,2.261138935681903e-05
apply h' _ j,2,2.261138935681903e-05
"simp only [Function.iterate_id, id]",2,2.261138935681903e-05
rw [nhdsSet_union],2,2.261138935681903e-05
"simp [isOpen_def, h]",2,2.261138935681903e-05
simp only [dvd_zero],2,2.261138935681903e-05
apply prod_dvd_prod_of_dvd,2,2.261138935681903e-05
split_ifs with le,2,2.261138935681903e-05
"obtain ⟨d, hcd⟩ := exists_add_of_le hc",2,2.261138935681903e-05
"rw [← nhdsWithin_univ b, tendsto_nhdsWithin_nhdsWithin]",2,2.261138935681903e-05
"simp only [mem_univ, true_and_iff]",2,2.261138935681903e-05
nth_rw 3 [hx],2,2.261138935681903e-05
intro J J' h,2,2.261138935681903e-05
rw [mem_support_iff] at hp ⊢,2,2.261138935681903e-05
apply Set.length_le_chainHeight_of_mem_subchain,2,2.261138935681903e-05
"exact ⟨hl.1.sublist (filter_sublist _), fun i h ↦ by simpa using (of_mem_filter h : _)⟩",2,2.261138935681903e-05
"let s : ℕ → SimpleFunc (α × β) E :=
  SimpleFunc.approxOn _ hf.measurable (range (uncurry f) ∪ {0}) 0 (by simp)",2,2.261138935681903e-05
"simp only [mk_eq_mk, ne_eq, mk_eq_zero] at hf",2,2.261138935681903e-05
rw [closure_le],2,2.261138935681903e-05
"simp only [mk_eq_mk, hf, not_false_eq_true, inv_mk, mk_mul]",2,2.261138935681903e-05
refine Ideal.span_le.2 ?_,2,2.261138935681903e-05
"ext ⟨b, h⟩",2,2.261138935681903e-05
rw [prod_of_support_subset (s := (lcm a b).factorization.support)],2,2.261138935681903e-05
rcases eq_or_ne b 0 with rfl | hb,2,2.261138935681903e-05
choose s₁ s₂ using H,2,2.261138935681903e-05
exact hfg h,2,2.261138935681903e-05
"haveI : ∀ r : s, IsScalarTower R (Localization.Away (r : R)) (Localization.Away (f r)) :=
  fun r => IsScalarTower.of_algebraMap_eq'
    (IsLocalization.map_comp (Submonoid.powers (r : R)).le_comap_map).symm",2,2.261138935681903e-05
"rintro ⟨S, 𝒮, ⟨f⟩⟩",2,2.261138935681903e-05
"have : ∀ r : s,
    IsLocalization ((Submonoid.powers (r : R)).map (algebraMap R S)) (Localization.Away (f r)) :=
  by intro r; rw [Submonoid.map_powers]; exact Localization.isLocalization",2,2.261138935681903e-05
letI := fun r : s => (Localization.awayMap f r).toAlgebra,2,2.261138935681903e-05
rw [RingHom.ofLocalizationSpan_iff_finite],2,2.261138935681903e-05
by_cases hx : x ∈ l,2,2.261138935681903e-05
"obtain ⟨e, rfl⟩ := hdiv",2,2.261138935681903e-05
have := edist_approxOn_y0_le hf h₀ x n,2,2.261138935681903e-05
exact Subtype.prop (lift R of a),2,2.261138935681903e-05
apply Cofix.bisim_rel,2,2.261138935681903e-05
exact intervalIntegrable_const,2,2.261138935681903e-05
apply FP.cons,2,2.261138935681903e-05
simpa using hf _,2,2.261138935681903e-05
linarith only [hx],2,2.261138935681903e-05
rw [← singleton_vadd],2,2.261138935681903e-05
simpa using h t,2,2.261138935681903e-05
"simp only [sSup_image, iSup_apply, iSup_Prop_eq, exists_prop, rel_eq_coe]",2,2.261138935681903e-05
"simpa only [lastc, lastr, dist_zero_right] using a.inter' j",2,2.261138935681903e-05
"dsimp [hom, TensorBimod.actLeft, regular]",2,2.261138935681903e-05
refine (H _ _ h ?_).elim,2,2.261138935681903e-05
exact Set.mem_image_of_mem _ hx,2,2.261138935681903e-05
apply sheaf_eq_amalgamation ℱ' (G.is_cover_of_isCoverDense _ _),2,2.261138935681903e-05
conv_lhs => rw [← hf.some.fac],2,2.261138935681903e-05
apply range_derivWithin_subset_closure_span_image,2,2.261138935681903e-05
rw [PartENat.natCast_get],2,2.261138935681903e-05
have ha : a ∈ Ici a := left_mem_Ici,2,2.261138935681903e-05
have has : a ∈ s := mem_of_mem_nhdsWithin ha hs,2,2.261138935681903e-05
"refine ⟨h.le, ?_⟩",2,2.261138935681903e-05
refine (dist_midpoint_midpoint_le _ _ _ _).trans ?_,2,2.261138935681903e-05
"refine tendsto_order.2 ⟨fun b hb => ?_, fun b hb => ?_⟩",2,2.261138935681903e-05
rw [mem_inter] at hp,2,2.261138935681903e-05
exact (pushforwardFamily_compatible _ _),2,2.261138935681903e-05
exact h.fderiv,2,2.261138935681903e-05
"rcases hfs b hb with ⟨c, hcs, hac, hcb⟩",2,2.261138935681903e-05
apply sup_le_sup_right,2,2.261138935681903e-05
apply leI.antisymm,2,2.261138935681903e-05
"rintro x hx ⟨_, hxc⟩",2,2.261138935681903e-05
rw [parentD],2,2.261138935681903e-05
rwa [hs],2,2.261138935681903e-05
"rw [← mul_lt_mul_iff_right b, one_mul, div_eq_mul_inv, inv_mul_cancel_right]",2,2.261138935681903e-05
rw [hmn],2,2.261138935681903e-05
have : f = fun x ↦ log (exp (f x)) := by ext; rw [log_exp],2,2.261138935681903e-05
rw [abs_le],2,2.261138935681903e-05
refine adjoin_induction this ?_ ?_ ?_ ?_,2,2.261138935681903e-05
conv_rhs => rw [← (prodEquivOfIsCompl p q h).apply_symm_apply x],2,2.261138935681903e-05
rw [mem_iInter₂] at hx,2,2.261138935681903e-05
cases (A.isUnit_iff_isUnit_det.mpr h).nonempty_invertible,2,2.261138935681903e-05
exact Submodule.sub_mem _ degree_f_lt degree_g_lt,2,2.261138935681903e-05
apply _root_.le_sSup,2,2.261138935681903e-05
simp [mem_uIoc],2,2.261138935681903e-05
"rw [liftAddHom_symm_apply, AddMonoidHom.comp_assoc, liftAddHom_comp_single]",2,2.261138935681903e-05
"rw [lieIdeal_oper_eq_span, LieSubmodule.lieSpan_le]",2,2.261138935681903e-05
intro a U U_in,2,2.261138935681903e-05
rw [sSupNormIm],2,2.261138935681903e-05
exact add_mem h₁ h₂,2,2.261138935681903e-05
apply csSup_le _,2,2.261138935681903e-05
rw [log_exp],2,2.261138935681903e-05
simp only [inner_],2,2.261138935681903e-05
exact (Set.preimage_image_eq _ H.base_open.inj).symm,2,2.261138935681903e-05
simp [hb] at h,2,2.261138935681903e-05
apply closure_mono,2,2.261138935681903e-05
exact prime_of_normalized_factor p hp.left,2,2.261138935681903e-05
"refine ⟨C, fun i => le_trans (le_of_eq <| snorm_congr_ae ?_) (hC i)⟩",2,2.261138935681903e-05
apply FractionalIdeal.coeToSubmodule_injective,2,2.261138935681903e-05
exact hS,2,2.261138935681903e-05
ext X : 2,2,2.261138935681903e-05
"simp only [Unit_of_divided_by_X_pow_order, dif_neg hf, Units.val_mk]",2,2.261138935681903e-05
rw [isSkewAdjoint_iff_neg_self_adjoint],2,2.261138935681903e-05
"exact ⟨n ⊗ₜ[R] q, rfl⟩",2,2.261138935681903e-05
convert hx',2,2.261138935681903e-05
"rw [MeasurableSpace.comap_le_iff_le_map, MeasurableSpace.map_comp]",2,2.261138935681903e-05
exact single_zero _,2,2.261138935681903e-05
rw [e.toBasis.det.eq_smul_basis_det f.toBasis],2,2.261138935681903e-05
simp [h3c],2,2.261138935681903e-05
rw [h_dim],2,2.261138935681903e-05
apply nnnorm_smul_le,2,2.261138935681903e-05
